"","DB_NAME","NR_CPU","QTD_CONEXAO","BUILD_BANCO_DB2","BUILD_INST_DB2","QTD_ERROS_ATUALIZACAO","ULTIMO_RUNSTATS","QTD_OBJETOS_INVALIDOS","PACOTES_INVALIDOS","BUFFERPOLLS_AUTO","MEMORIA_BD","DFT_QUERYOPT","LOGBUFSZ","DB_MEM_THRESH","SELF_TUNING_MEM","DATABASE_MEMORY","DFT_DEGREE","TAMANHO_DO_BANCO_GB","TRIGGERS_AUDLOG","INSTANCE_MEMORY","Target"
"160","OUTLET",2,12,"s141128","s141128",0,"2019-09-07",1,26,0,767,3,1024,100,"ON (Active)","AUTOMATIC",1,6.71,4,"AUTOMATIC","0"
"161","BELO",2,11,"s141128","s141128",0,"2019-09-30",0,0,0,656,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","0"
"162","AGROMETA",2,10,"s191112","s1811091400",0,"2020-02-18",0,0,0,677,5,4096,100,"ON (Active)","AUTOMATIC",-1,92.43,8,"AUTOMATIC","0"
"163","DEVKOP",4,20,"s181109","s1811091400",5,"2020-03-18",0,0,0,779,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"164","DONGO",2,9,"s141128","s141128",2,"2020-09-12",0,1,2,2559,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"165","INTER",2,11,"s141128","s141128",0,"2020-08-19",0,0,0,2161,5,2048,100,"ON (Active)","AUTOMATIC",1,13.45,0,"AUTOMATIC","0"
"166","DESTRO",2,10,"s160901","s141128",0,"2020-07-06",0,25,0,522,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
"167","PKENTE",2,12,"s151221","s141128",0,"2019-10-08",0,1,1,1115,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","1"
"168","MADESIL",2,9,"special","s141128",0,"2019-10-10",0,1,0,365,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"169","GIPIELA",4,12,"s181109","s1811091400",0,"2020-06-13",0,0,0,842,5,4096,100,"ON (Active)","AUTOMATIC",-1,30,6,"AUTOMATIC","0"
"170","2030",2,2511,"0.480000","",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"","1"
"171","CRISTAL",2,9,"s141128","s141128",2,"2019-08-25",0,0,0,377,5,1024,100,"ON (Active)","AUTOMATIC",1,4.39,0,"AUTOMATIC","1"
"172","OUTLET",2,12,"s141128","s141128",0,"2019-09-07",1,26,0,767,3,1024,100,"ON (Active)","AUTOMATIC",1,6.71,4,"AUTOMATIC","1"
"173","BELO",2,11,"s141128","s141128",0,"2019-09-30",0,0,0,656,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","0"
"174","AGROMETA",2,10,"s191112","s1811091400",0,"2020-02-18",0,0,0,677,5,4096,100,"ON (Active)","AUTOMATIC",-1,92.43,8,"AUTOMATIC","0"
"175","DEVKOP",4,22,"s181109","s1811091400",5,"2020-03-18",0,0,0,774,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"176","DONGO",2,9,"s141128","s141128",2,"2020-09-12",0,1,2,2560,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"177","INTER",2,10,"s141128","s141128",0,"2020-08-19",0,0,0,2161,5,2048,100,"ON (Active)","AUTOMATIC",1,13.45,0,"AUTOMATIC","0"
"178","DESTRO",2,10,"s160901","s141128",0,"2020-07-06",0,25,0,520,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
"179","PKENTE",2,12,"s151221","s141128",0,"2019-10-08",0,1,1,1115,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","1"
"180","MADESIL",2,9,"special","s141128",0,"2019-10-10",0,1,0,362,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"181","GIPIELA",4,12,"s181109","s1811091400",0,"2020-06-13",0,0,0,837,5,4096,100,"ON (Active)","AUTOMATIC",-1,30,6,"AUTOMATIC","0"
"182","2030",2,2684,"0.610000","",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"","1"
"183","CRISTAL",2,9,"s141128","s141128",2,"2019-08-25",0,0,0,377,5,1024,100,"ON (Active)","AUTOMATIC",1,4.39,0,"AUTOMATIC","0"
"184","OUTLET",2,11,"s141128","s141128",0,"2019-09-07",1,26,0,767,3,1024,100,"ON (Active)","AUTOMATIC",1,6.71,4,"AUTOMATIC","0"
"185","BELO",2,10,"s141128","s141128",0,"2019-09-30",0,0,0,656,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","1"
"186","AGROMETA",2,11,"s191112","s1811091400",0,"2020-02-18",0,0,0,677,5,4096,100,"ON (Active)","AUTOMATIC",-1,92.43,8,"AUTOMATIC","0"
"187","DEVKOP",4,19,"s181109","s1811091400",5,"2020-03-18",0,0,0,754,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"188","DONGO",2,9,"s141128","s141128",2,"2020-09-12",0,1,2,2559,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"189","INTER",2,10,"s141128","s141128",0,"2020-08-19",0,0,0,2151,5,2048,100,"ON (Active)","AUTOMATIC",1,13.45,0,"AUTOMATIC","0"
"190","DESTRO",2,10,"s160901","s141128",0,"2020-07-06",0,25,0,520,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
"191","PKENTE",2,12,"s151221","s141128",0,"2019-10-08",0,1,1,1115,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","1"
"192","MADESIL",2,9,"special","s141128",0,"2019-10-10",0,1,0,364,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"193","GIPIELA",4,13,"s181109","s1811091400",0,"2020-06-13",0,0,0,844,5,4096,100,"ON (Active)","AUTOMATIC",-1,30,6,"AUTOMATIC","0"
"194","2030",2,2634,"0.140000","",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"","1"
"195","CRISTAL",2,9,"s141128","s141128",2,"2019-08-25",0,0,0,377,5,1024,100,"ON (Active)","AUTOMATIC",1,4.39,0,"AUTOMATIC","0"
"196","OUTLET",2,12,"s141128","s141128",0,"2019-09-07",1,26,0,767,3,1024,100,"ON (Active)","AUTOMATIC",1,6.71,4,"AUTOMATIC","0"
"197","BELO",2,11,"s141128","s141128",0,"2019-09-30",0,0,0,656,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","0"
"198","AGROMETA",2,12,"s191112","s1811091400",0,"2020-02-18",0,0,0,675,5,4096,100,"ON (Active)","AUTOMATIC",-1,92.43,8,"AUTOMATIC","0"
"199","DEVKOP",4,20,"s181109","s1811091400",5,"2020-03-18",0,0,0,737,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"200","DONGO",2,9,"s141128","s141128",2,"2020-09-12",0,1,2,2559,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"201","INTER",2,11,"s141128","s141128",0,"2020-08-19",0,0,0,2633,5,2048,100,"ON (Active)","AUTOMATIC",1,13.45,0,"AUTOMATIC","0"
"202","DESTRO",2,11,"s160901","s141128",0,"2020-07-06",0,25,0,530,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","1"
"203","PKENTE",2,12,"s151221","s141128",0,"2019-10-08",0,1,1,1115,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","0"
"204","MADESIL",2,10,"special","s141128",0,"2019-10-10",0,1,0,371,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"205","GIPIELA",4,11,"s181109","s1811091400",0,"2020-06-13",0,0,0,844,5,4096,100,"ON (Active)","AUTOMATIC",-1,30,6,"AUTOMATIC","0"
"206","2030",2,2645,"0.620000","",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"","1"
"207","CRISTAL",2,9,"s141128","s141128",2,"2019-08-25",0,0,0,377,5,1024,100,"ON (Active)","AUTOMATIC",1,4.39,0,"AUTOMATIC","0"
"208","OUTLET",2,15,"s141128","s141128",0,"2019-09-07",1,26,0,775,3,1024,100,"ON (Active)","AUTOMATIC",1,6.71,4,"AUTOMATIC","0"
"209","BELO",2,11,"s141128","s141128",0,"2019-09-30",0,0,0,656,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","1"
"210","AGROMETA",2,11,"s191112","s1811091400",0,"2020-02-18",0,0,0,675,5,4096,100,"ON (Active)","AUTOMATIC",-1,92.43,8,"AUTOMATIC","0"
"211","DEVKOP",4,18,"s181109","s1811091400",5,"2020-03-18",0,0,0,742,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"212","DONGO",2,9,"s141128","s141128",2,"2020-09-12",0,1,2,2559,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"213","INTER",2,10,"s141128","s141128",0,"2020-08-19",0,0,0,2257,5,2048,100,"ON (Active)","AUTOMATIC",1,13.45,0,"AUTOMATIC","0"
"214","DESTRO",2,9,"s160901","s141128",0,"2020-07-06",0,25,0,520,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","1"
"215","DEVKOP",4,19,"s181109","s1811091400",5,"2020-03-18",0,0,0,3331,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","1"
"216","DONGO",2,9,"s141128","s141128",2,"2020-09-12",0,1,2,2559,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"217","INTER",2,10,"s141128","s141128",0,"2020-08-19",0,0,0,2289,5,2048,100,"ON (Active)","AUTOMATIC",1,13.45,0,"AUTOMATIC","0"
"218","DESTRO",2,9,"s160901","s141128",0,"2020-07-06",0,25,0,520,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
"219","PKENTE",2,10,"s151221","s141128",0,"2019-10-08",0,1,1,1115,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","0"
"220","MADESIL",2,9,"special","s141128",0,"2019-10-10",0,1,0,361,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"221","GIPIELA",4,10,"s181109","s1811091400",0,"2020-06-13",0,0,0,667,5,4096,100,"ON (Active)","AUTOMATIC",-1,30,6,"AUTOMATIC","0"
"222","SCHWALM",2,10,"s141128","s141128",1,"2020-02-06",0,9,0,660,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","1"
"223","CRISTAL",2,9,"s141128","s141128",2,"2019-08-25",0,0,0,377,5,1024,100,"ON (Active)","AUTOMATIC",1,4.39,0,"AUTOMATIC","1"
"224","OUTLET",2,15,"s141128","s141128",0,"2019-09-07",1,26,0,773,3,1024,100,"ON (Active)","AUTOMATIC",1,6.71,4,"AUTOMATIC","1"
"225","BELO",2,11,"s141128","s141128",0,"2019-09-30",0,0,0,651,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","1"
"226","AGROMETA",2,10,"s191112","s1811091400",0,"2020-02-18",0,0,0,670,5,4096,100,"ON (Active)","AUTOMATIC",-1,92.43,8,"AUTOMATIC","0"
"227","DEVKOP",4,21,"s181109","s1811091400",5,"2020-03-18",0,0,0,3359,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"228","DONGO",2,9,"s141128","s141128",2,"2020-09-12",0,1,2,2574,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"229","INTER",2,11,"s141128","s141128",0,"2020-08-19",0,0,0,2669,5,2048,100,"ON (Active)","AUTOMATIC",1,13.45,0,"AUTOMATIC","0"
"230","DESTRO",2,11,"s160901","s141128",0,"2020-07-06",0,25,0,534,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
"231","PKENTE",2,16,"s151221","s141128",0,"2019-10-08",0,1,1,1119,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","0"
"232","MADESIL",2,10,"special","s141128",0,"2019-10-10",0,1,0,380,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"233","GIPIELA",4,11,"s181109","s1811091400",0,"2020-06-13",0,0,0,681,5,4096,100,"ON (Active)","AUTOMATIC",-1,30,6,"AUTOMATIC","0"
"234","SCHWALM",2,11,"s141128","s141128",1,"2020-02-06",0,9,0,659,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","1"
"235","CRISTAL",2,9,"s141128","s141128",2,"2019-08-25",0,0,0,389,5,1024,100,"ON (Active)","AUTOMATIC",1,4.39,0,"AUTOMATIC","1"
"236","OUTLET",2,15,"s141128","s141128",0,"2019-09-07",1,26,0,776,3,1024,100,"ON (Active)","AUTOMATIC",1,6.71,4,"AUTOMATIC","1"
"237","BELO",2,10,"s141128","s141128",0,"2019-09-30",0,0,0,657,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","0"
"238","AGROMETA",2,10,"s191112","s1811091400",0,"2020-02-18",0,0,0,674,5,4096,100,"ON (Active)","AUTOMATIC",-1,92.43,8,"AUTOMATIC","1"
"239","DEVKOP",4,18,"s181109","s1811091400",5,"2020-03-18",0,0,0,3364,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"240","DONGO",2,9,"s141128","s141128",2,"2020-09-12",0,1,2,2574,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"241","INTER",2,10,"s141128","s141128",0,"2020-08-19",0,0,0,2219,5,2048,100,"ON (Active)","AUTOMATIC",1,13.45,0,"AUTOMATIC","0"
"242","DESTRO",2,9,"s160901","s141128",0,"2020-07-06",0,25,0,534,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
"243","PKENTE",2,13,"s151221","s141128",0,"2019-10-08",0,1,1,1114,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","1"
"244","MADESIL",2,9,"special","s141128",0,"2019-10-10",0,1,0,380,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"245","GIPIELA",4,12,"s181109","s1811091400",0,"2020-06-13",0,0,0,682,5,4096,100,"ON (Active)","AUTOMATIC",-1,30,6,"AUTOMATIC","0"
"246","SCHWALM",2,13,"s141128","s141128",1,"2020-02-06",0,9,0,666,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","1"
"247","CRISTAL",2,9,"s141128","s141128",2,"2019-08-25",0,0,0,390,5,1024,100,"ON (Active)","AUTOMATIC",1,4.39,0,"AUTOMATIC","1"
"248","OUTLET",2,16,"s141128","s141128",0,"2019-09-07",1,26,0,786,3,1024,100,"ON (Active)","AUTOMATIC",1,6.71,4,"AUTOMATIC","1"
"249","BELO",2,13,"s141128","s141128",0,"2019-09-30",0,0,0,658,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","1"
"250","AGROMETA",2,13,"s191112","s1811091400",0,"2020-02-18",0,0,0,674,5,4096,100,"ON (Active)","AUTOMATIC",-1,92.43,8,"AUTOMATIC","0"
"251","DONGO",2,10,"s141128","s141128",2,"2020-09-12",0,1,2,2574,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"252","INTER",2,12,"s141128","s141128",0,"2020-08-19",0,0,0,2217,5,2048,100,"ON (Active)","AUTOMATIC",1,13.45,0,"AUTOMATIC","0"
"253","DESTRO",2,10,"s160901","s141128",0,"2020-07-06",0,25,0,535,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","1"
"254","PKENTE",2,13,"s151221","s141128",0,"2019-10-08",0,1,1,1114,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","1"
"255","MADESIL",2,9,"special","s141128",0,"2019-10-10",0,1,0,380,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"256","SCHWALM",2,11,"s141128","s141128",1,"2020-02-06",0,9,0,661,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","1"
"257","CRISTAL",2,9,"s141128","s141128",2,"2019-08-25",0,0,0,390,5,1024,100,"ON (Active)","AUTOMATIC",1,4.39,0,"AUTOMATIC","1"
"258","OUTLET",2,16,"s141128","s141128",0,"2019-09-07",1,26,0,786,3,1024,100,"ON (Active)","AUTOMATIC",1,6.71,4,"AUTOMATIC","1"
"259","BELO",2,11,"s141128","s141128",0,"2019-09-30",0,0,0,662,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","1"
"260","AGROMETA",2,10,"s191112","s1811091400",0,"2020-02-18",0,0,0,676,5,4096,100,"ON (Active)","AUTOMATIC",-1,92.43,8,"AUTOMATIC","0"
"261","DEVKOP",4,20,"s181109","s1811091400",5,"2020-03-18",0,0,0,3368,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"262","DONGO",2,9,"s141128","s141128",2,"2020-09-12",0,1,2,2575,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"263","INTER",2,11,"s141128","s141128",0,"2020-08-19",0,0,0,2162,5,2048,100,"ON (Active)","AUTOMATIC",1,13.45,0,"AUTOMATIC","0"
"264","DESTRO",2,11,"s160901","s141128",0,"2020-07-06",0,25,0,531,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","1"
"265","PKENTE",2,13,"s151221","s141128",0,"2019-10-08",0,1,1,1112,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","0"
"266","MADESIL",2,9,"special","s141128",0,"2019-10-10",0,1,0,380,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"267","SCHWALM",2,13,"s141128","s141128",1,"2020-02-06",0,9,0,668,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","1"
"268","CRISTAL",2,10,"s141128","s141128",2,"2019-08-25",0,0,0,390,5,1024,100,"ON (Active)","AUTOMATIC",1,4.39,0,"AUTOMATIC","1"
"269","OUTLET",2,17,"s141128","s141128",0,"2019-09-07",1,26,0,786,3,1024,100,"ON (Active)","AUTOMATIC",1,6.71,4,"AUTOMATIC","1"
"270","BELO",2,12,"s141128","s141128",0,"2019-09-30",0,0,0,662,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","0"
"271","AGROMETA",2,12,"s191112","s1811091400",0,"2020-02-18",0,0,0,676,5,4096,100,"ON (Active)","AUTOMATIC",-1,92.43,8,"AUTOMATIC","0"
"272","DONGO",2,10,"s141128","s141128",2,"2020-09-12",0,1,2,2575,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"273","INTER",2,11,"s141128","s141128",0,"2020-08-19",0,0,0,2179,5,2048,100,"ON (Active)","AUTOMATIC",1,13.45,0,"AUTOMATIC","0"
"274","DESTRO",2,11,"s160901","s141128",0,"2020-07-06",0,25,0,538,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","1"
"275","PKENTE",2,13,"s151221","s141128",0,"2019-10-08",0,1,1,1112,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","1"
"276","MADESIL",2,10,"special","s141128",0,"2019-10-10",0,1,0,380,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"277","SCHWALM",2,12,"s141128","s141128",1,"2020-02-06",0,9,0,661,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","1"
"278","CRISTAL",2,9,"s141128","s141128",2,"2019-08-25",0,0,0,393,5,1024,100,"ON (Active)","AUTOMATIC",1,4.39,0,"AUTOMATIC","1"
"279","OUTLET",2,15,"s141128","s141128",0,"2019-09-07",1,26,0,786,3,1024,100,"ON (Active)","AUTOMATIC",1,6.71,4,"AUTOMATIC","1"
"280","BELO",2,11,"s141128","s141128",0,"2019-09-30",0,0,0,662,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","1"
"281","AGROMETA",2,10,"s191112","s1811091400",0,"2020-02-18",0,0,0,681,5,4096,100,"ON (Active)","AUTOMATIC",-1,92.43,8,"AUTOMATIC","0"
"282","DEVKOP",4,21,"s181109","s1811091400",5,"2020-03-18",0,0,0,3371,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"283","DONGO",2,9,"s141128","s141128",2,"2020-09-12",0,1,2,2577,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"284","INTER",2,10,"s141128","s141128",0,"2020-08-19",0,0,0,2180,5,2048,100,"ON (Active)","AUTOMATIC",1,13.45,0,"AUTOMATIC","0"
"285","DESTRO",2,11,"s160901","s141128",0,"2020-07-06",0,25,0,538,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
"286","PKENTE",2,12,"s151221","s141128",0,"2019-10-08",0,1,1,1112,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","1"
"287","MADESIL",2,9,"special","s141128",0,"2019-10-10",0,1,0,380,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"288","GIPIELA",4,13,"s181109","s1811091400",0,"2020-06-13",0,0,0,685,5,4096,100,"ON (Active)","AUTOMATIC",-1,30,6,"AUTOMATIC","0"
"289","SCHWALM",2,12,"s141128","s141128",1,"2020-02-06",0,9,0,661,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","1"
"290","CRISTAL",2,9,"s141128","s141128",2,"2019-08-25",0,0,0,386,5,1024,100,"ON (Active)","AUTOMATIC",1,4.39,0,"AUTOMATIC","1"
"291","OUTLET",2,16,"s141128","s141128",0,"2019-09-07",1,26,0,788,3,1024,100,"ON (Active)","AUTOMATIC",1,6.71,4,"AUTOMATIC","1"
"292","BELO",2,9,"s141128","s141128",0,"2019-09-30",0,0,0,662,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","1"
"293","AGROMETA",2,10,"s191112","s1811091400",0,"2020-02-18",0,0,0,679,5,4096,100,"ON (Active)","AUTOMATIC",-1,92.43,8,"AUTOMATIC","0"
"294","DEVKOP",4,24,"s181109","s1811091400",5,"2020-03-18",0,0,0,3371,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"295","DONGO",2,9,"s141128","s141128",2,"2020-09-12",0,1,2,2577,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"296","INTER",2,10,"s141128","s141128",0,"2020-08-19",0,0,0,2172,5,2048,100,"ON (Active)","AUTOMATIC",1,13.45,0,"AUTOMATIC","0"
"297","DESTRO",2,11,"s160901","s141128",0,"2020-07-06",0,25,0,538,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","1"
"298","PKENTE",2,13,"s151221","s141128",0,"2019-10-08",0,1,1,1112,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","0"
"299","MADESIL",2,10,"special","s141128",0,"2019-10-10",0,1,0,380,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"300","GIPIELA",4,14,"s181109","s1811091400",0,"2020-06-13",0,0,0,685,5,4096,100,"ON (Active)","AUTOMATIC",-1,30,6,"AUTOMATIC","0"
"301","SCHWALM",2,11,"s141128","s141128",1,"2020-02-06",0,9,0,661,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","1"
"302","CRISTAL",2,9,"s141128","s141128",2,"2019-08-25",0,0,0,391,5,1024,100,"ON (Active)","AUTOMATIC",1,4.39,0,"AUTOMATIC","1"
"303","OUTLET",2,15,"s141128","s141128",0,"2019-09-07",1,26,0,781,3,1024,100,"ON (Active)","AUTOMATIC",1,6.71,4,"AUTOMATIC","1"
"304","BELO",2,10,"s141128","s141128",0,"2019-09-30",0,0,0,662,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","0"
"305","AGROMETA",2,11,"s191112","s1811091400",0,"2020-02-18",0,0,0,679,5,4096,100,"ON (Active)","AUTOMATIC",-1,92.43,8,"AUTOMATIC","0"
"306","DONGO",2,9,"s141128","s141128",2,"2020-09-12",0,1,2,2577,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"307","INTER",2,11,"s141128","s141128",0,"2020-08-19",0,0,0,2188,5,2048,100,"ON (Active)","AUTOMATIC",1,13.45,0,"AUTOMATIC","0"
"308","DESTRO",2,9,"s160901","s141128",0,"2020-07-06",0,25,0,538,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","1"
"309","PKENTE",2,12,"s151221","s141128",0,"2019-10-08",0,1,1,1114,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","1"
"310","MADESIL",2,9,"special","s141128",0,"2019-10-10",0,1,0,380,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"311","GIPIELA",4,11,"s181109","s1811091400",0,"2020-06-13",0,0,0,685,5,4096,100,"ON (Active)","AUTOMATIC",-1,30,6,"AUTOMATIC","0"
"312","SCHWALM",2,11,"s141128","s141128",1,"2020-02-06",0,9,0,661,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","0"
"313","CRISTAL",2,9,"s141128","s141128",2,"2019-08-25",0,0,0,391,5,1024,100,"ON (Active)","AUTOMATIC",1,4.39,0,"AUTOMATIC","1"
"314","OUTLET",2,16,"s141128","s141128",0,"2019-09-07",1,26,0,788,3,1024,100,"ON (Active)","AUTOMATIC",1,6.71,4,"AUTOMATIC","1"
"315","BELO",2,11,"s141128","s141128",0,"2019-09-30",0,0,0,662,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","0"
"316","AGROMETA",2,11,"s191112","s1811091400",0,"2020-02-18",0,0,0,679,5,4096,100,"ON (Active)","AUTOMATIC",-1,92.43,8,"AUTOMATIC","0"
"317","DEVKOP",4,20,"s181109","s1811091400",5,"2020-03-18",0,0,0,3364,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"318","DONGO",2,9,"s141128","s141128",2,"2020-09-12",0,1,2,2577,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"319","INTER",2,11,"s141128","s141128",0,"2020-08-19",0,0,0,2195,5,2048,100,"ON (Active)","AUTOMATIC",1,13.45,0,"AUTOMATIC","0"
"320","DESTRO",2,9,"s160901","s141128",0,"2020-07-06",0,25,0,538,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","1"
